"A_Ctrl10.8m.nodup.q30"	"A_Ctrl11.8m.nodup.q30"	"A_Ctrl12.8m.nodup.q30"	"A_Ctrl1.8m.nodup.q30"	"A_Ctrl13.8m.nodup.q30"	"A_Ctrl14.8m.nodup.q30"	"A_Ctrl15.8m.nodup.q30"	"A_Ctrl16.8m.nodup.q30"	"A_Ctrl17.8m.nodup.q30"	"A_Ctrl18.8m.nodup.q30"	"A_Ctrl2.8m.nodup.q30"	"A_Ctrl3.8m.nodup.q30"	"A_Ctrl4.8m.nodup.q30"	"A_Ctrl5.8m.nodup.q30"	"A_Ctrl6.8m.nodup.q30"	"A_Ctrl7.8m.nodup.q30"	"A_Ctrl8.8m.nodup.q30"	"A_Ctrl9.8m.nodup.q30"	"A_Apc10.8m.nodup.q30"	"A_Apc11.8m.nodup.q30"	"A_Apc12.8m.nodup.q30"	"A_Apc1.8m.nodup.q30"	"A_Apc13.8m.nodup.q30"	"A_Apc2.8m.nodup.q30"	"A_Apc3.8m.nodup.q30"	"A_Apc4.8m.nodup.q30"	"A_Apc5.8m.nodup.q30"	"A_Apc6.8m.nodup.q30"	"A_Apc7.8m.nodup.q30"	"A_Apc8.8m.nodup.q30"	"A_Apc9.8m.nodup.q30"	"one_wayAnova.pvalue"	"one_wayAnova.p_adj"	"avg_lg2FC"	"med_lg2FC"	"Significant.pvalue.avg_lg2FC"	"Significant.padj.avg_lg2FC"	"Significant.pvalue.med_lg2FC"	"Significant.padj.med_lg2FC"
"8:69230001-69240000"	1.43908869995893	0	0	0	4.02069316750208	2.6909325998748	10.140725748563	4.37862591275194	0	1.38358686870909	0	1.40633703907831	2.89053451836577	0	1.44187457536794	19.2852849298395	0	8.54676565815544	0	0	11.8304142134215	11.7813773976484	20.0306883960495	17.1463427493903	1.44042447580793	0	37.8465940996566	29.1780760425551	4.30613953585844	53.9134930318996	5.812037965685	0.00873329804056955	0.0087332980406013	2.21546637837937	3.04979178592357	"upsig"	"upsig"	"upsig"	"upsig"
"8:80490001-80500000"	0.719544349979464	7.64283397117415	2.8612098625904	1.3575109656342	8.04138633500416	0	3.62168776734394	7.29770985458656	1.80342016831501	0	11.0199516224124	5.62534815631324	11.5621380734631	17.7510499035976	0	36.1599092434491	17.8312318483632	35.6115235756477	0	19.2110844664042	7.65497390280215	16.9357300091195	61.4734919740831	80.7306971117129	5.76169790323171	0	42.2991345819692	53.1190615133695	44.4967752038706	4.37136429988375	72.6504745710625	0.00615531313580849	0.00615531313582851	1.74431889055209	1.57199146304091	"upsig"	"upsig"	"upsig"	"upsig"
"8:81360001-81370000"	1.43908869995893	1.38960617657712	7.86832712212359	106.564610802285	40.8770472029378	17.4910618991862	23.1788017110012	0	1.80342016831501	1.38358686870909	0	66.0978408366805	35.4090478499807	11.3606719383025	2.88374915073587	24.1066061622994	0	1.42446094302591	272.088953873734	0	105.08191448392	57.4342148135358	55.257071437378	336.496976456785	0	0	66.7881072346881	342.655354551032	387.55255822726	158.097675512462	0	0.00225207391063999	0.00225207391062443	2.84509056290587	3.6349759516046	"upsig"	"upsig"	"upsig"	"upsig"
"8:90910001-90920000"	12.2322539496509	31.9609420612737	0	0	2.68046211166805	2.6909325998748	18.8327763901885	54.0030529239406	0	7.60972777789999	0	7.03168519539155	0	12.7807559305903	1.44187457536794	4.82132123245988	0.7429679936818	0	54.4177907747468	0	58.456164348671	16.1993939217665	0	52.1534591960623	0	61.7885489930232	71.9827377973861	44.8893477577771	25.1191472925076	97.6271360307371	1.45300949142125	0.00227329647865215	0.00227329647863694	2.09556076175814	4.06300448854996	"upsig"	"upsig"	"upsig"	"upsig"
"8:92630001-92640000"	32.3794957490759	0	0	0.678755482817101	5.3609242233361	2.6909325998748	23.1788017110012	89.0320602259561	0	1.38358686870909	2.93865376597663	8.43802223446986	15.8979398510117	59.6435276760879	18.7443694797832	14.4639636973796	0	17.8057617878238	86.6653704931152	41.1666095708662	64.0234180961635	109.7140770156	0	59.2977686749749	24.4872160887348	0	50.4621254662088	5.98524636770361	124.160356617252	115.841153946919	27.6071803370038	0.0038171850815677	0.00381718508156892	1.74699483177939	2.87064285173944	"upsig"	"upsig"	"upsig"	"upsig"
"8:100580001-100590000"	41.7335722988089	0	5.72241972518079	2.71502193126841	13.4023105583403	4.03639889981221	0	39.4076332147674	0	0	7.34663441494158	0	0	2.13012598843171	0	38.5705698596791	0	19.9424532023627	0	37.0499486137796	6.95906718436559	36.0804682802981	6.21642053670503	17.1463427493903	30.2489139919665	0	151.386376398626	115.215992578295	153.585643445618	239.696475776959	7.26504745710625	0.00922005999227934	0.00922005999231401	2.66360480507577	3.64227073101891	"upsig"	"upsig"	"upsig"	"upsig"
"8:106510001-106520000"	1.43908869995893	1.38960617657712	2.8612098625904	0	26.8046211166805	18.8365281991236	7.96771308815666	32.1099233601809	3.60684033663002	0	2.93865376597663	10.5475277930873	5.78106903673154	8.52050395372685	1.44187457536794	4.82132123245988	8.9156159241816	30.625910275057	31.5757551409024	0.686110159514437	2.78362687374624	46.3891735032404	0	102.163625548451	36.0106118951982	6.78995043879376	8.90508096462509	50.1264383295177	69.6159224963782	83.0559216977913	24.7011613541613	0.00387795097140771	0.00387795097140931	1.92621162603979	2.57442768513145	"upsig"	"upsig"	"upsig"	"upsig"
"8:108370001-108380000"	7.19544349979464	2.77921235315424	2.8612098625904	4.07253289690261	24.1241590050125	17.4910618991862	23.1788017110012	38.6778622293088	19.8376218514651	0	1.46932688298832	37.2679315355752	25.2921770357005	15.6209239151659	0	32.5439183191042	14.859359873636	13.5323789587461	0	0	114.128701823596	27.2444352320618	376.438799167138	18.5752046451729	61.9382524597409	0	128.381583906678	89.7786955155542	120.571907004036	110.012668213741	373.423439295261	0.00410979472520438	0.004109794725208	2.80824271324177	2.55849679884053	"upsig"	"upsig"	"upsig"	"upsig"
"8:108660001-108670000"	2355.06865748279	173.70077207214	67.2384317708743	776.496272342764	2026.42935642105	4091.56301810964	1733.33976545081	1391.67326926966	38.7735336187727	6.2261409091909	44.8144699311437	2630.55343159598	1100.57101786777	891.102705160599	16.5815576167313	132.586333892647	4615.31717675134	561.94984202372	55.0896153522128	21388.1120025435	11906.2680457311	1585.33159607106	9578.81333366948	1413.14441492892	21472.4076608688	13710.2679260124	1849.28848032048	2395.59485867337	86.1227907171689	814.530881211672	2.9060189828425	0.00933729303624003	0.00933729303627528	2.39837660129357	1.14919790328694	"upsig"	"upsig"	"upsig"	"upsig"
"8:109760001-109770000"	39.5749392488705	11.1168494126169	0	0	40.8770472029378	10.0909972495305	1.44867510693757	5.83816788366925	1.80342016831501	0	0	20.3918870666355	15.8979398510117	46.8627717454977	56.2331084393496	81.962460951818	0	129.625945815358	70.541580633931	12.3499828712599	286.713567995862	57.4342148135358	0	176.464444129142	198.778577661494	0	0	207.239155481737	41.6260155132983	267.381783009556	228.122490153136	0.00207653304662955	0.00207653304661148	2.21353044596794	2.73387575845075	"upsig"	"upsig"	"upsig"	"upsig"
"8:111500001-111510000"	20.147241799425	27.7921235315424	0	145.25367332286	5.3609242233361	21.5274607989984	0	34.2992363165568	3.60684033663002	4.15076060612727	2.93865376597663	4.21901111723493	75.15389747751	2.84016798457562	8.65124745220763	24.1066061622994	14.859359873636	23.5036055599275	34.2630534507665	43.911050208924	9.04678733967527	66.270247861772	279.048210758759	22.8617903325205	10.0829713306555	301.473799482443	436.348967266629	186.290793194775	144.255674451258	40.070839415601	92.99260745096	0.00362292866697485	0.00362292866697567	2.46367534287148	2.49504950818386	"upsig"	"upsig"	"upsig"	"upsig"
"8:112910001-112920000"	2.87817739991786	4.16881852973135	35.76512328238	25.7927083470498	40.2069316750208	10.7637303994992	57.947004277503	16.0549616800904	0	0	32.325191425743	0	4.33580177754865	12.7807559305903	4.32562372610381	24.1066061622994	0	23.5036055599275	255.96516401455	80.9609988227036	16.7017612424774	0	97.3905884083788	10.0020332704777	0	1.35799008775875	86.8245394050946	78.5563585761099	0	150.083507629342	284.063355572854	0.00847525678831305	0.00847525678834316	2.31757478398899	2.73833880839228	"upsig"	"upsig"	"upsig"	"upsig"
"8:119320001-119330000"	26.6231409492402	0	0	0	4.02069316750208	43.0549215979969	13.0380759624382	28.4610684328876	7.21368067326003	0	1.46932688298832	28.8299093011053	1.44526725918289	58.933485679944	0	28.9279273947593	0	8.54676565815544	72.557054366329	0	70.982485280529	71.4246004732432	59.4013517951814	32.8638236029982	44.6531587500457	0	26.7152428938753	20.9483622869626	34.4491162868676	91.7986502975588	1.45300949142125	0.00489260038592457	0.00489260038593475	1.54278320602924	2.61654725768414	"upsig"	"upsig"	"upsig"	"upsig"
"8:128190001-128200000"	93.5407654973303	1.38960617657712	31.4733084884944	5.43004386253681	32.1655453400166	4.03639889981221	0	26.2717554765116	4.50855042078752	5.53434747483636	0	37.2679315355752	1.44526725918289	48.2828557377855	6.48843558915572	12.0533030811497	7.429679936818	29.913679803544	254.621514859618	0	22.9649217084065	64.797575687066	16.5771214312134	52.1534591960623	33.8499751814863	101.849256581906	220.400753874471	2.99262318385181	19.377627911363	171.940329128761	151.839491853521	0.00423439141945685	0.00423439141946169	2.15044183566745	2.90579905840364	"upsig"	"upsig"	"upsig"	"upsig"
"9:9960001-9970000"	0.719544349979464	0	0	0	2.68046211166805	4.03639889981221	0	0	0	0	0	0	0	0	0	9.64264246491977	0	2.84892188605181	98.0863883100374	0	0	3.68168043676511	22.1028285749512	5.71544758313011	0	0	22.2627024115627	20.9483622869626	0	57.5562966151361	29.7866945741356	0.0096530691530297	0.00965306915306685	4.17590911688141	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:24090001-24100000"	0	1.38960617657712	20.0284690381328	0	14.7425416141743	6.05459834971831	2.89735021387515	1.45954197091731	0	0	1.46932688298832	21.7982241057138	1.44526725918289	1.42008399228781	0	0	0	2.84892188605181	67.8542823240669	0	65.4152315330366	0	136.761251807511	14.2886189578253	0	67.2205093440582	0	156.364561356257	0	128.226686129923	0	0.0033603836987264	0.00336038369872438	3.54323076402772	3.31808257302612	"upsig"	"upsig"	"upsig"	"upsig"
"9:24530001-24540000"	7.19544349979464	1.38960617657712	2.8612098625904	1.3575109656342	6.70115527917013	11.4364635494679	0	8.02748084004522	0	0	1.46932688298832	0	0	4.26025197686342	0	0	0	1.42446094302591	21.4983864789123	16.4666438283465	0	17.6720660964725	0	25.7195141240855	21.6063671371189	0	17.0680718488647	1.4963115919259	0	42.2565215655429	1.45300949142125	0.00440171811843076	0.00440171811843693	2.31046567095323	3.58355620410022	"upsig"	"upsig"	"upsig"	"upsig"
"9:29900001-29910000"	2.87817739991786	22.2336988252339	2.8612098625904	0	24.7942745329295	16.1455955992488	0	24.8122135055943	10.82052100989	2.76717373741818	0	20.3918870666355	3.61316814795721	0	28.1165542196748	2.41066061622994	49.7788555766806	10.6834570726943	64.4951594367369	120.755388074541	1.39181343687312	33.135123930886	43.5149437569352	48.581304456606	7.9223346169436	0	14.8418016077085	97.2602534751837	74.6397519548797	5.82848573317833	11.62407593137	0.00876625506142221	0.00876625506145445	1.70646948538432	2.21268668246884	"upsig"	"upsig"	"upsig"	"upsig"
"9:41180001-41190000"	2.15863304993839	2.77921235315424	0	0	5.3609242233361	5.38186519974961	1.44867510693757	86.8427472695801	1.80342016831501	0	0	54.8471445240541	22.4016425173347	51.833065718505	0	45.8025517083689	1.4859359873636	1.42446094302591	0	193.483064983071	67.5029516883462	165.67561965443	9.66998750154115	73.5863876328002	66.9797381250686	0	2.9683603215417	71.0748006164804	108.371178319104	78.6845573979075	7.26504745710625	0.0054779590172495	0.00547795901726456	2.04517702292694	5.09063042425278	"upsig"	"upsig"	"upsig"	"upsig"
"9:49610001-49620000"	40.29448359885	67.3958995639902	0	14.9326206219762	101.187444715469	0	1.44867510693757	56.1923658803165	3.60684033663002	0	0	11.9538648321656	0	17.0410079074537	0	4.82132123245988	11.8874878989088	38.4604454616995	251.934216549754	85.0776597797902	45.9298434168129	72.8972726479493	161.626933954331	2.85772379156506	193.737091996166	0	193.685510980596	0	0	228.039504310602	2.9060189828425	0.00431087195549882	0.00431087195550417	2.21574032015918	3.1252559256528	"upsig"	"upsig"	"upsig"	"upsig"
"9:50510001-50520000"	12.9517982996304	27.7921235315424	0	2.71502193126841	10.7218484466722	12.1091966994366	0	27.7312974474289	3.60684033663002	0	27.917210776778	2.81267407815662	7.22633629591442	39.0523097879147	0	4.82132123245988	0	4.27338282907772	131.677617183338	0	66.1111382514731	0	0	76.4441114243653	7.20212237903963	0	69.0143774758444	34.4151666142958	0	59.7419787650779	89.3600837224069	0.00798674674008712	0.00798674674011435	2.00863686941202	2.91994589552992	"upsig"	"upsig"	"upsig"	"upsig"
"9:58840001-58850000"	7.19544349979464	0.694803088288559	1.4306049312952	0	8.04138633500416	0	0	11.6763357673385	0	0	0	0	18.7884743693775	8.52050395372685	0	9.64264246491977	0	12.1079180157202	0	2.74444063805775	12.5263209318581	141.37652877178	0	131.455294411993	0	0	126.897403745907	1.4963115919259	67.462852728449	10.1998500330621	53.7613511825863	0.00799889153708131	0.00799889153710887	3.28009189587495	4.87579996377716	"upsig"	"upsig"	"upsig"	"upsig"
"9:60920001-60930000"	85.6257776475562	19.4544864720797	7.86832712212359	0	18.7632347816764	21.5274607989984	0	0	1.80342016831501	0	2.93865376597663	0	0	35.5020998071952	0	28.9279273947593	7.429679936818	18.5179922593368	257.308813169482	23.3277454234909	4.17544031061936	48.5981817652995	211.358298247971	41.4369949776933	80.6637706452439	0	30.4256932958024	1.4963115919259	196.647038804202	86.6987252810277	11.62407593137	0.00676117840753332	0.00676117840755774	2.46995696045743	2.99873532523519	"upsig"	"upsig"	"upsig"	"upsig"
"9:61630001-61640000"	27.3426852992196	2.77921235315424	6.43772219082839	9.50257675943942	12.0620795025062	0	44.9089283150648	0	3.60684033663002	0	0	0	5.78106903673154	51.1230237223611	50.4656101378778	19.2852849298395	44.578079620908	39.1726759332124	0	118.010947436483	123.871395881708	14.7267217470605	2.7628535718689	30.7205307593244	25.9276405645427	0	56.3988461092922	15.711271715222	238.273054317501	161.740479095699	235.387537610243	0.00747373405319838	0.00747373405322771	2.16027735836982	1.94652445533116	"upsig"	"upsig"	"upsig"	"upsig"
"9:63420001-63430000"	14.3908869995893	1.38960617657712	0	0	0	0	8.69205064162545	0	1.80342016831501	0	0	8.43802223446986	1.44526725918289	1.42008399228781	0	15.6692940054946	0	0	0	0	18.0935746793505	11.7813773976484	0	15.7174808536078	1.44042447580793	0	77.9194584404695	13.4668043273331	53.1090542755875	30.5995500991863	30.5131993198463	0.00752424878718847	0.00752424878721814	2.7157572825536	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:68430001-68440000"	7.19544349979464	45.8570038270449	7.15302465647599	8.82382127662232	26.8046211166805	19.5092613490923	33.3195274595642	13.1358777382558	1.80342016831501	0	7.34663441494158	1.40633703907831	0	70.2941576182465	0	7.23198184868982	1.4859359873636	8.54676565815544	20.1547373239803	0	98.8187540179914	0	16.5771214312134	11.4308951662602	121.71586820577	113.392172327856	65.3039270739173	40.4004129819994	1.43537984528615	81.5988002644967	212.139385747503	0.0071023637198713	0.00710236371989814	2.0604043126831	2.47051624853184	"upsig"	"upsig"	"upsig"	"upsig"
"9:72410001-72420000"	0	26.4025173549652	5.72241972518079	0	12.0620795025062	20.181994499061	0	45.2458010984367	3.60684033663002	40.8158126269182	0	0	0	21.3012598843171	0	50.6238729408288	0	46.294980648342	197.516425775007	160.549777326378	74.4620188727118	13.2540495723544	92.5555946576082	11.4308951662602	0	0	211.495672909846	81.5489817599617	0	214.925411410951	20.3421328798975	0.00273907624562527	0.00273907624561609	2.4549066933424	3.99667016696328	"upsig"	"upsig"	"upsig"	"upsig"
"9:76830001-76840000"	2.87817739991786	1.38960617657712	2.8612098625904	0	6.70115527917013	24.8911265488419	21.7301266040636	11.6763357673385	3.60684033663002	0	1.46932688298832	26.0172352229487	13.7300389622374	42.6025197686342	0	2.41066061622994	0	2.84892188605181	0	56.9471432396983	1.39181343687312	48.5981817652995	1.38142678593445	55.7256139355186	5.76169790323171	21.72784140414	37.1045040192712	56.8598404931843	12.9184186075753	33.5137929657754	20.3421328798975	0.00735044773234849	0.00735044773237703	1.56534425473284	2.9205762262295	"upsig"	"upsig"	"upsig"	"upsig"
"9:95920001-95930000"	1.43908869995893	2.77921235315424	7.15302465647599	0	7.37127080708714	0	1.44867510693757	4.37862591275194	1.80342016831501	0	0	0	4.33580177754865	9.23054594987075	0	7.23198184868982	0	1.42446094302591	0	0	0	34.6077961055921	5.5257071437378	2.85772379156506	21.6063671371189	46.8506580276769	14.8418016077085	4.48893477577771	0	39.3422786989538	22.5216471170294	0.00512459268351266	0.00512459268352483	2.4565017199214	1.93620635538898	"upsig"	"upsig"	"upsig"	"upsig"
"9:106050001-106060000"	12.2322539496509	11.1168494126169	0	0	0.670115527917013	25.5638596988106	14.4867510693757	16.7847326655491	1.80342016831501	1.38358686870909	0	0	86.7160355509731	11.3606719383025	52.6284220009297	4.82132123245988	5.9437439494544	37.0359845186736	149.145056197454	1.37222031902887	25.7485485821527	44.1801652411814	69.0713392967225	89.303868486408	14.4042447580793	298.757819306925	399.986553327743	74.0674238003322	20.0953178340061	65.5704644982563	7.26504745710625	0.00905850198386095	0.0090585019838948	2.62516037770339	2.94237829087713	"upsig"	"upsig"	"upsig"	"upsig"
"10:9490001-9500000"	11.5127095996714	5.55842470630847	9.29893205341879	8.14506579380522	18.0931192537593	16.8183287492175	0	43.7862591275194	20.7393319356226	4.84255404048181	0	0	4.33580177754865	58.2234436838001	0	15.6692940054946	0	11.3956875442073	120.256599366416	18.5249743068898	121.783675726398	28.7171074067679	173.369061634774	45.7235806650409	0	0	23.7468825723336	71.8229564124433	113.395007777606	7.28560716647292	0	0.00547911214600434	0.00547911214601937	2.13503840748529	1.71917972038875	"upsig"	"upsig"	"upsig"	"upsig"
"10:14370001-14380000"	0	0	0	0	2.68046211166805	16.1455955992488	0	1.45954197091731	0	0	1.46932688298832	0	2.89053451836577	9.94058794601466	0	14.4639636973796	0	0	26.2011585211744	0	0	11.7813773976484	0.690713392967225	1.42886189578253	27.3680650403506	16.9748760969844	8.90508096462509	1.4963115919259	4.30613953585844	29.1424286658917	52.308341691165	0.00912294290664577	0.00912294290667981	2.34998455924392	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"10:14380001-14390000"	8.63453219975357	0	8.58362958777119	0	5.3609242233361	55.1641182974335	21.7301266040636	27.7312974474289	0	0	1.46932688298832	42.1901111723493	2.16790088877433	18.4610918997415	0	4.82132123245988	19.3171678357268	20.6546836738757	276.791725915996	0	0	103.823388316776	45.5870839358369	59.2977686749749	51.8552811290854	42.7766877644007	0	52.3709057174066	38.755255822726	161.740479095699	33.4192183026888	0.00740011321163704	0.00740011321166567	2.34401258890994	2.7089233547597	"upsig"	"upsig"	"upsig"	"upsig"
"10:27520001-27530000"	1.43908869995893	6.94803088288559	0	20.362664484513	4.02069316750208	18.1637950491549	1.44867510693757	11.6763357673385	0	0	0	0	8.67160355509731	0	2.88374915073587	9.64264246491977	0	0	29.5602814085044	27.4444063805775	1.39181343687312	0	31.7728160764924	47.8668735087147	12.9638202822713	8.14794052655251	3.71045040192712	28.4299202465921	0	29.1424286658917	73.3769793167731	0.00237832368884779	0.00237832368883395	2.25446273188762	4.24848748163248	"upsig"	"upsig"	"upsig"	"upsig"
"10:29290001-29300000"	5.75635479983571	2.77921235315424	0	0	8.04138633500416	20.181994499061	49.2549536358775	7.29770985458656	1.80342016831501	0	0	0	0	22.7213438766049	1.44187457536794	19.2852849298395	0	0	0	157.805336688321	68.1988584067828	5.89068869882418	0	8.57317137469517	20.165942661311	118.145137635011	202.590591945221	2.24446738788885	299.994387664805	35.6994751157173	0	0.00992317627701844	0.00992317627705719	3.19948602730998	3.63549942888409	"upsig"	"upsig"	"upsig"	"upsig"
"10:35480001-35490000"	0	0	0	0	2.68046211166805	2.6909325998748	0	4.37862591275194	0	0	0	0	4.33580177754865	10.6506299421586	0	1.20533030811497	0	1.42446094302591	10.7491932394562	39.1082790923229	0	7.36336087353023	2.7628535718689	15.0030499057165	0	0	46.0095849838963	10.4741811434813	0	34.2423536824227	0	0.00755970197100843	0.00755970197103839	3.06770149568314	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"10:51400001-51410000"	2.87817739991786	2.77921235315424	22.1743764350756	0	8.04138633500416	7.40006464965571	0	2.91908394183463	0	0	0	0	8.67160355509731	9.94058794601466	0.720937287683969	2.41066061622994	19.3171678357268	25.6402969744663	2.68729830986404	0	4.17544031061936	36.0804682802981	45.5870839358369	43.5802878213671	14.4042447580793	97.0962912747507	17.0680718488647	20.2002064909997	13.6361085302184	126.041003979981	0	0.00941347516130514	0.00941347516134095	2.36682180542479	2.59309161802807	"upsig"	"upsig"	"upsig"	"upsig"
"10:54120001-54130000"	2.87817739991786	2.77921235315424	7.86832712212359	0	14.0724260862573	4.70913204978091	1.44867510693757	4.37862591275194	1.80342016831501	2.76717373741818	6.61197097344743	0	0	7.10041996143904	2.88374915073587	9.64264246491977	0	19.2302227308497	3.35912288733005	39.1082790923229	3.4795335921828	14.7267217470605	20.7214017890168	37.864840238237	48.9744321774695	74.6894548267313	31.1677833761878	4.48893477577771	0	52.456371598605	0	0.00137111740843814	0.00137111740840767	2.37804913853481	2.84649842850751	"upsig"	"upsig"	"upsig"	"upsig"
"10:58450001-58460000"	0	4.16881852973135	0	8.14506579380522	0	0	2.89735021387515	4.37862591275194	12.6239411782051	13.8358686870909	1.46932688298832	8.43802223446986	0	0	0	4.82132123245988	0	7.12230471512953	1.34364915493202	0	0	44.9165013285344	55.9477848303452	18.5752046451729	33.8499751814863	14.9378909653463	0.742090080385424	0	61.7213333473044	25.4996250826552	5.812037965685	0.00479769080782865	0.00479769080783832	2.42494814470913	2.77436871580021	"upsig"	"upsig"	"upsig"	"upsig"
"10:59640001-59650000"	0	13.2012586774826	1.4306049312952	0	13.4023105583403	29.6002585986229	2.89735021387515	16.7847326655491	0.901710084157504	0	0	2.81267407815662	0	2.84016798457562	1.44187457536794	27.7225970866443	0	51.9928244204456	14.1083161267862	0	58.456164348671	100.141707880011	10.3607008945084	43.5802878213671	143.322235342889	0	28.9415131350315	53.1190615133695	6.45920930378767	75.0417538146711	1.45300949142125	0.00741313792630339	0.00741313792633258	2.16626691368893	3.76606235563469	"upsig"	"upsig"	"upsig"	"upsig"
"10:59980001-59990000"	12.9517982996304	0	2.8612098625904	0	17.4230037258423	2.6909325998748	6.51903798121909	12.4061067527972	0	0	2.93865376597663	5.62534815631324	0	7.10041996143904	0	2.41066061622994	0	3.56115235756477	0	87.1359902583335	0	113.395757452366	5.5257071437378	32.1493926551069	18.725518185503	0	56.3988461092922	1.4963115919259	61.0036434246613	1.45712143329458	13.0770854227913	0.00762813083918373	0.00762813083921421	2.82099892870323	2.23592454197452	"upsig"	"upsig"	"upsig"	"upsig"
"10:83520001-83530000"	1.43908869995893	1.38960617657712	7.15302465647599	0	14.0724260862573	45.7458541978717	0	52.5435109530233	0	1.38358686870909	2.93865376597663	0	0	97.9857954678587	1.44187457536794	2.41066061622994	4.4578079620908	0	0	101.544303608137	0	29.4534434941209	45.5870839358369	46.4380116129322	123.156292681578	0	17.8101619292502	100.252876659035	145.691054296544	27.6853072325971	59.5733891482713	0.00579202017526704	0.00579202017528446	2.05094717715924	4.98400195225744	"upsig"	"upsig"	"upsig"	"upsig"
"10:91960001-91970000"	4.31726609987679	20.8440926486568	0	0	16.7528881979253	4.03639889981221	0	44.516030112978	4.50855042078752	0	0	2.81267407815662	20.2337416285604	14.2008399228781	7.20937287683969	16.8746243136096	4.4578079620908	1.42446094302591	4.03094746479606	29.5027368591208	36.8830560771376	92.7783470064809	71.8341928685914	48.581304456606	2.88084895161585	0	6.67881072346881	71.8229564124433	0	2.18568214994188	47.9493132169013	0.00948752112984045	0.00948752112987661	1.82536847317114	2.74936558714958	"upsig"	"upsig"	"upsig"	"upsig"
"10:93340001-93350000"	15.8299756995482	20.8440926486568	7.15302465647599	1.3575109656342	25.4643900608465	9.41826409956182	5.7947004277503	4.37862591275194	0	0	0	38.6742685746535	7.94896992550587	51.833065718505	0.720937287683969	6.02665154057485	0	2.84892188605181	14.1083161267862	0	82.8128994939506	4.41801652411814	71.1434794756242	77.1585423722565	100.829713306555	0	112.055602138199	8.97786955155542	68.180542651092	288.510043792328	7.26504745710625	0.00884620654711062	0.00884620654714297	2.54441951067005	3.5279650408409	"upsig"	"upsig"	"upsig"	"upsig"
"10:98290001-98300000"	7.19544349979464	1.38960617657712	8.58362958777119	0	8.04138633500416	6.72733149968701	2.89735021387515	6.56793886912791	1.80342016831501	5.53434747483636	0	0	0	0	1.44187457536794	0	2.9718719747272	1.42446094302591	0	25.3860759020342	1.39181343687312	10.3087052229423	0	29.2916688635418	0	0	12.6155313665522	22.4446738788885	9.32996899435996	4.37136429988375	33.4192183026888	0.00901494750837524	0.00901494750840892	1.91411257492937	2.52352277426428	"upsig"	"upsig"	"upsig"	"upsig"
"10:102270001-102280000"	0	0	0	6.10879934535391	0	10.0909972495305	2.89735021387515	4.37862591275194	0	0	0	0	4.33580177754865	2.84016798457562	7.20937287683969	2.41066061622994	0	6.41007424361658	4.03094746479606	0	0	9.5723691355893	1.38142678593445	32.8638236029982	5.76169790323171	0	21.5206123311773	40.4004129819994	0	26.9567465159498	21.7951423713188	0.00694749178516363	0.00694749178518927	2.28473640597342	2.25706546317437	"upsig"	"upsig"	"upsig"	"upsig"
"10:103890001-103900000"	14.3908869995893	0	2.8612098625904	1.3575109656342	10.7218484466722	0.672733149968701	0	38.6778622293088	1.80342016831501	5.53434747483636	1.46932688298832	0	0	0	0	26.5172667785294	0	2.84892188605181	0	0	20.8772015530968	44.1801652411814	120.874843769264	22.8617903325205	5.76169790323171	0	1.48418016077085	147.386691804701	78.9458914907381	0	139.48891117644	0.00813725982705553	0.00813725982708391	2.91450182241443	3.88466730576028	"upsig"	"upsig"	"upsig"	"upsig"
"10:104080001-104090000"	0	4.16881852973135	5.72241972518079	0	14.7425416141743	13.454662999374	4.34602532081272	27.7312974474289	0	0	0	0	0	8.52050395372685	0	4.82132123245988	0	10.6834570726943	0	86.4498800988191	1.39181343687312	11.7813773976484	46.9685107217713	5.71544758313011	2.88084895161585	0	14.8418016077085	8.97786955155542	53.1090542755875	49.5421287320158	75.556493553905	0.00593194015147418	0.00593194015149245	2.39261700351667	2.49879774145705	"upsig"	"upsig"	"upsig"	"upsig"
"10:108350001-108360000"	56.8440036483777	81.9867644180499	1.4306049312952	0	40.2069316750208	16.1455955992488	21.0057890505948	1.45954197091731	1.80342016831501	44.9665732330454	0	0	172.709437472355	12.7807559305903	23.069993205887	16.8746243136096	49.7788555766806	2.84892188605181	257.308813169482	235.335784713452	0	124.440798762661	0	162.175825171317	2.88084895161585	154.810870004498	185.522520096356	86.0379165357394	2.8707596905723	93.9843324475006	18.8891233884763	0.00723874737496449	0.00723874737499219	1.7532243992032	2.50907054542605	"upsig"	"upsig"	"upsig"	"upsig"
"10:112340001-112350000"	139.591603896016	13.8960617657712	11.4448394503616	0	18.7632347816764	84.7643768960563	0	15.3251906946318	0	0	2.93865376597663	2.81267407815662	10.1168708142802	24.1414278688927	0.720937287683969	65.0878366382084	7.429679936818	11.3956875442073	12.7646669718542	9.60554223320212	1.39181343687312	191.447382711786	214.811865212807	109.307935027363	7.20212237903963	57.7145787297469	20.7785222507919	153.371938172405	106.935798473818	259.367615126436	109.702216602304	0.00320797039939494	0.00320797039939114	2.08832756684964	3.31349388814863	"upsig"	"upsig"	"upsig"	"upsig"
